Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	Avrg_Cosine
Rundweg	29	6.00	1.69	28	1.57	2.03	23	7.70	2.36	7	3	12842	Kilometer	510	2661.92749562118	Nummer	69	185.046275192722	Ausgangspunkt	37	149.888629040704	Meter	52	123.498439379423	Länge	35	106.521905523147	Station	24	64.5753999577607	Wald	26	53.8265449017954	See	18	36.3510802744594	Besucher	20	31.4081993263166	Punkt	27	28.0428278551404	0.9079361883806693
Ruhestand	17	6.35	3.24	31	1.87	2.54	16	5.63	2.73	9	1	80234	Pfarrer	538	2293.20390393361	Beginn	389	991.884576542649	Jahr	1089	891.203847772454	Professor	281	587.436374011062	Richter	110	289.522969804014	Rente	93	259.359235734318	Lehrer	123	234.45646303785	Soldat	95	196.30373956275	Ingenieur	62	170.688389878418	Priester	60	156.03274595228	0.935338112595591
Schneider	34	5.68	2.31	23	1.39	1.62	16	7.69	3.24	9	3	11803	Haus	204	563.620212327905	Jagd	59	281.45599446506	Verlag	42	131.544337105324	Anzug	26	117.124033780962	Kleid	30	116.667580628312	Schmied	21	113.654105720078	Hose	23	77.9319015043283	Bäcker	12	54.9077884960545	Vertrauen	20	53.6964806590347	Ausbildung	25	51.8472276525654	0.9541831510685885
Inflation	28	2.54	2.47	19	4.37	2.50	23	5.35	3.46	9	2	74554	Arbeitslosigkeit	635	3261.02538305092	Schutz	379	1158.1548827713	Bekämpfung	216	955.533862952295	Angst	342	872.385102961483	Berücksichtigung	232	838.109680933661	Abzug	193	799.792931685947	Folge	311	643.661603772083	Krieg	273	642.933925418755	Gefahr	255	635.953390501915	Wachstum	188	599.604194915075	0.9586226838283846
Wachstum	32	7.19	1.79	32	3.28	2.79	18	6.28	2.54	8	4	335146	Beschäftigung	5632	30041.2455000423	Wohlstand	2970	16506.0452255518	Innovation	1550	6316.9965440003	Wirtschaft	1584	4567.01202276507	Unternehmen	2305	4505.54397514059	Entwicklung	1960	4017.94833711734	Arbeitsplatz	1166	3503.30214259836	Wachstum	972	3189.45921777359	Weltwirtschaft	523	2639.46413788293	Pflanze	531	1796.9368111821	0.9634203259398019
Aufbruch	20	6.20	2.35	30	6.20	2.95	29	3.76	2.69	8	4	63560	Zeichen	608	2331.22386732466	Zeit	1171	2082.8098810082	Signal	438	1874.88404762343	Kirche	452	1189.97361417324	Abbruch	160	761.552934152164	Mut	192	669.81434460039	Richtung	307	638.258107153504	Tradition	161	446.549926875112	Uhr	301	443.247399170384	Freiheit	158	406.845933329411	0.9471240789697835
Wein	21	7.19	2.89	14	2.93	2.43	20	8.95	2.28	4	3	497454	Glas	18647	106512.437922853	Flasche	12927	73273.6302050383	Bier	12200	64985.784963595	Brot	8197	43116.2877111868	Sekt	3470	21336.3580770809	Wasser	4601	11779.6879963859	Käse	1919	8835.17781450926	Weib	1293	6308.0956081336	Schnaps	1073	5842.712635008	Qualität	2291	5626.43719052116	0.9654418184963763
Intention	27	6.59	1.95	23	3.17	2.67	17	2.71	2.78	9	1	59576	Autor	986	4024.08041642291	Künstler	268	848.031166374715	Absicht	192	728.971319273005	Gesetz	221	557.289756236049	Text	227	506.439186856312	Film	248	447.631990884997	Macher	94	415.84633302686	Inhalt	184	396.768158147285	Ziel	210	373.139797769353	Autorin	106	355.979430199199	0.9050303317764185
Ergänzung	32	5.47	2.41	36	2.11	2.11	23	4.78	3.32	9	1	218839	Änderung	8476	43238.3619336556	Korrektur	2193	11870.4164457191	Erweiterung	1303	5528.7012551857	Alternative	1375	4769.06193507669	Vertrag	850	2254.48484501628	Anregung	657	2202.47760442914	Verbesserung	660	1943.6663539068	Kommentar	642	1572.81280309448	Unterricht	460	1233.31703154633	Veränderung	549	1228.17685743393	0.8230805843798809
Pfütze	27	4.15	1.61	28	2.50	2.01	18	8.83	2.48	6	3	24928	Schlamm	152	936.625894488281	Wasser	247	648.644304042899	Pfütze	94	583.175966060497	Bach	80	388.37910604275	Boden	140	384.94794735177	Theater	95	318.694280988765	Blut	89	281.856439786158	Teich	50	198.463881106478	See	71	197.078479439252	Rand	43	106.507335807432	0.9256244819650314
Materialist	17	3.24	2.31	28	3.79	2.62	25	4.20	2.29	11	1	3709	Christ	11	36.722586794212	Mensch	11	2.35684651719858	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Bericht	33	4.85	1.62	29	2.17	2.87	18	6.11	2.47	7	1	1096619	Foto	6756	17497.3618475148	Bild	8651	14889.9161419481	Vorstand	2124	5398.74733110582	Zeitung	2122	4628.78773925136	Kommission	1546	4389.47064821036	Interview	1563	3395.23324989813	Kommentar	1655	3000.71789194968	Veröffentlichung	1305	2977.10339228701	Nachricht	1369	2438.24121529217	Artikel	1817	2262.62204557049	0.9251112905463973
Obacht	24	4.96	2.18	26	4.15	2.80	23	3.96	3.07	6	1	4627	Obacht	24	212.054066684331	Kultur	45	169.678518619306	Vorsicht	10	39.6319123221151	Leute	15	24.0205421268451	Herr	13	18.7986792874327	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Aufprall	25	1.64	1.96	36	6.69	2.19	17	7.88	2.29	8	2	23552	Energie	158	452.027632629426	Verletzung	109	387.372191274962	Moment	113	292.423427149481	Ball	96	290.693245791059	Flugzeug	75	261.799579454925	Baum	75	210.531162282833	Sturz	48	204.175067300808	Geschoss	44	203.615011033256	Kraft	94	201.756508641779	Fahrzeug	82	199.92367925063	0.9252389491365068
Lawine	16	3.13	2.47	19	6.32	2.19	17	9.00	1.66	6	2	17594	Rolle	452	1824.0738766664	Überschwemmung	113	718.937345711862	Schnee	95	380.267049690266	Tal	79	327.51545421139	Schutz	81	238.370744179473	Gang	62	191.778189839091	Sturm	50	186.9779023399	Winter	61	175.775039792827	Gefahr	60	148.628039587131	Ereignis	53	144.131586966205	0.9195986221420493
Applaus	28	6.82	2.65	21	5.76	2.84	25	7.96	2.26	7	4	85928	Publikum	2173	10497.1702638431	Applaus	1324	8455.29367760592	Zuschauer	860	3405.93728330807	Jubel	441	2593.68807300425	Anerkennung	180	544.011041763219	Fan	231	510.18415405868	Schluss	190	450.963635874394	Saal	131	432.507524912914	Gast	220	371.953367042941	Darbietung	81	315.421543024196	0.8707342859112301
Mitteilung	30	5.63	1.52	29	4.00	2.22	24	5.71	3.32	10	1	167724	Inhalt	3244	12555.6694279109	Kommission	1047	4532.70416641135	Anfrage	741	2569.47649586694	Zugang	561	1629.73864662864	Information	836	1474.35546993458	Institut	478	1228.18313518033	Nummer	522	1147.99007454698	Erhalt	284	974.460308640179	Polizei	409	946.303966313184	Nachricht	371	873.754383675829	0.9368667847711372
Atmung	29	7.21	1.68	24	4.00	2.83	30	7.07	2.74	6	4	47533	Kreislauf	933	6305.36947811373	Puls	717	4866.12320760481	Bewegung	752	3025.53754511038	Haltung	312	1283.20818321339	Entspannung	228	1087.4692946308	Störung	177	657.124623408039	Beeinträchtigung	133	593.600673543459	Schlaf	146	591.197134182058	Bewusstsein	161	573.000049656977	Sauerstoff	127	562.062240200127	0.9572233030143353
Coitus	19	5.63	3.35	26	7.62	2.55	18	6.33	3.18	6	4	243	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Austausch	26	6.54	1.86	24	3.00	2.70	28	4.61	2.87	9	1	339506	Information	7403	23358.8441394381	Erfahrung	4066	10730.853891053	Datum	2692	6748.45478741547	Möglichkeit	2720	5613.88148515165	Wissen	1683	4815.91683999174	Gelegenheit	1384	4040.18035725401	Kontakt	1606	3767.17782955296	Idee	1712	3548.21083892207	Begegnung	1101	3547.22965924147	Ware	1011	2996.65368056256	0.945594005137601
Ader	26	5.46	2.16	21	4.05	2.91	28	8.25	2.12	4	3	38527	Blut	304	1210.74787366765	Vene	162	1045.53304129236	Kabel	221	874.697243485668	Muskel	67	239.166753530605	Gehirn	60	178.646907534203	Ader	38	169.977887813159	Gefäß	44	166.558504200529	Körper	85	148.479159290585	Herz	82	138.861551722309	Leitung	63	133.084533254939	0.9070930406354124
Gott	19	6.16	2.59	16	5.50	2.28	24	4.25	3.35	4	4	2884114	Wort	72994	252021.485919873	Reich	27284	118077.638224942	Gnade	20122	103827.01073884	Geist	25307	91144.0690648383	Mensch	46664	84053.1082252076	Segen	16350	82357.4717655231	Wille	20731	81759.5853877452	Liebe	24597	76098.1725353178	Glaube	13631	44059.2440421581	Volk	14856	43789.6768067644	0.8948382109837324
Außenseiter	29	2.76	2.54	37	5.08	3.04	24	6.21	2.77	11	2	40886	Gesellschaft	610	2044.36181464646	Rolle	394	1205.21615828224	Rennen	135	454.463259514444	Gruppe	198	382.570168261799	Spiel	217	325.985766333446	Geschichte	174	277.939757635919	Außenseiter	54	252.423607362094	Chance	117	216.314704161779	Leben	151	146.119386662066	Held	52	135.779008992518	0.9507928862119593
Halt	21	7.38	1.88	19	2.32	2.56	19	4.00	2.89	4	1	84709	Orientierung	1173	6308.3272953944	Sicherheit	923	3008.21760013835	Leben	744	1354.71260982352	Stütze	240	1345.87152126767	Kraft	477	1171.62219868489	Schutz	381	1108.82574656526	Stabilität	259	1103.24502041049	Fuß	374	993.514620067605	Zug	285	685.267774761621	Sinn	327	608.183151774538	0.9559472758751595
Kreis	23	6.22	2.00	16	1.56	1.93	21	9.29	1.74	5	3	986783	Familie	8520	20535.8433088891	Land	9962	19557.8083989752	Stadt	8488	15828.3860490708	Gemeinde	5576	14089.2079847755	Kreis	5156	14005.1365504087	Quadrat	977	4089.65674223528	Freund	2630	3665.27887040519	Rat	1601	3554.59497316015	Radius	703	2762.97448897485	Rechteck	522	2146.6228668557	0.8454349103315831
Defizit	22	2.82	2.77	26	4.38	2.80	25	4.68	3.44	7	2	134446	Bereich	1175	2451.25381953298	Höhe	574	1204.21520689375	Abbau	257	966.216482860389	Mangel	323	916.288590603766	Haushalt	323	896.710016534442	Kind	709	571.904664272911	Problem	568	563.09069893278	Deckung	150	535.265085303058	Störung	152	359.656743912006	Schuld	160	357.718818098203	0.9410577189699563
Ankündigung	20	4.75	1.80	31	5.29	3.07	19	5.21	2.74	11	2	133924	Veranstaltung	642	1542.18041330582	Änderung	463	1244.087976191	Tat	417	1126.26342993254	Termin	299	669.989471482125	Ankündigung	162	544.652606625169	Bericht	217	342.34621729054	Regierung	205	330.769573499764	Präsident	173	327.599348022023	Information	301	282.656405753749	Veröffentlichung	128	260.620676286505	0.9512708178575598
Selbstbestimmung	21	8.00	2.10	21	5.62	3.12	17	4.94	3.40	16	4	60198	Freiheit	2599	13721.4103678566	Recht	2942	13554.7231224153	Autonomie	639	4064.11205070057	Mensch	1534	3286.21345948545	Volk	726	2675.38575528319	Selbständigkeit	488	2670.24703047785	Würde	474	2592.54176617446	Unabhängigkeit	414	2094.96730199667	Frau	765	1483.02839472246	Demokratie	375	1416.57550138626	0.8946302364526264
Zwielicht	25	3.24	2.30	28	5.29	2.27	15	4.93	3.59	9	2	6873	Dämmerung	55	371.091071596785	Schatten	54	249.742417061223	Welt	77	190.193522468875	Planet	20	72.6588273677209	Dunkelheit	17	71.206387100092	Nacht	26	62.8836979911324	Rechtsstaat	12	58.9136390890559	Licht	23	56.4421492895201	Polizei	19	49.5619050625489	Bohne	10	47.5294485615466	0.9202241650588876
Eisenbahn	22	5.91	2.24	23	3.65	2.52	24	8.75	2.59	9	3	82159	Bau	1542	6996.62065516238	Straße	887	2673.15866691904	Post	688	2649.17664832507	Bund	402	1406.20404795332	Schiff	418	1358.45657268712	Flugzeug	309	1130.89601090302	Auto	469	1124.32716787985	Geschichte	532	1085.83013276567	Autobahn	272	1032.63593151873	Betrieb	316	760.610683372716	0.9576206274779826
Stoff	27	5.78	2.01	21	2.00	1.70	8	4.75	3.49	5	1	492876	Stück	3677	9861.46922379258	Leder	1627	6915.13264635297	Farbe	1777	3810.79169516297	Gemisch	659	3024.27612581122	Körper	1462	2846.0305050599	Material	1271	2610.12531115925	Eigenschaft	1020	2486.68270096274	Gegenstand	938	2219.90131873152	Verwendung	906	2018.80807238943	Papier	846	1951.86635180997	0.9381121244654818
Kummer	24	1.83	1.34	21	6.57	2.73	26	5.38	3.05	6	2	46936	Nummer	756	2920.4519352107	Ärger	270	1309.96081332791	Angst	390	1233.91963210316	Freude	336	1131.2330867776	Morgen	284	1077.40930563253	Alkohol	182	678.816108572246	Herz	251	659.650003415602	Trainer	163	444.539251717187	Enttäuschung	93	377.769928061714	Elend	76	338.575677410036	0.9436868579922034
Konditor	34	6.85	2.08	22	2.36	2.65	23	9.00	1.35	8	3	5899	Bäcker	990	9505.42717639882	Fleischer	86	732.31840122075	Koch	84	588.403481740788	Metzger	46	318.239878708178	Ausbildung	81	312.858992177581	Beruf	70	290.00214633648	Handwerk	22	93.1668992270162	Konditor	12	85.5717232118839	Kuchen	15	57.4089168944996	Kunst	15	33.6508344600565	0.8743239719565853
Wiederholung	28	4.79	1.79	27	2.37	2.42	27	5.19	3.29	12	1	143679	Vermeidung	1200	6819.33249168973	Wiederholung	570	2602.23592707595	Detail	707	2252.17616669883	Übung	631	2175.50041177768	Satz	671	1732.77538553601	Sendung	508	1723.7008239113	Prüfung	557	1642.797679917	Uhr	779	1234.85021479377	Variation	260	1098.32443602256	Gefahr	412	960.614235157116	0.9351404597743563
Besen	26	4.58	1.47	28	1.43	2.20	25	8.64	2.61	5	3	26145	Besen	172	1173.38092720496	Eimer	189	1117.54139363798	Ecke	92	277.467165458989	Pinsel	52	246.410074235856	Stock	57	224.342567570137	Korb	30	117.879673662433	Bürste	22	112.526787133633	Spaten	19	101.54482804661	Hand	74	91.6757394570537	Schwamm	16	70.5491321890049	0.884676693133186
Pass	20	5.05	2.50	27	3.67	2.43	13	9.23	0.83	4	3	194141	Ausweis	703	3671.69704467884	Visum	670	3437.69932826803	Stempel	412	1910.60410106771	Meter	519	1032.15772416176	Pass	248	752.05464446177	Schuss	221	645.864282832351	Ausstellung	246	435.367680126187	Gültigkeit	118	381.336897249896	Gegner	249	362.065312223004	Tor	247	337.262566090861	0.932808368794061
Sprache	28	7.50	1.93	13	3.46	3.38	16	5.75	3.61	7	4	1216483	Kultur	16329	61455.3566046299	Literatur	8004	29940.3074081142	Schrift	3653	11332.2191734629	Musik	5253	10671.3474573178	Wort	4165	5915.77916164193	Religion	2212	5362.38928843476	Kommunikation	2001	4515.03826972248	Welt	3893	3957.28422986199	Verfügung	2483	3735.59060661636	Mathematik	1252	3648.82533738419	0.9362570244880104
Segel	33	6.30	1.24	25	2.92	2.34	25	9.12	1.20	5	3	58295	Mast	505	3232.76715565531	Wind	612	2623.84047656789	Schiff	388	1393.35879122296	Motor	351	1228.19818820099	Ruder	158	850.338518504114	Brett	175	760.87121759104	Boot	195	661.210754540608	Druck	186	474.505498194541	Horizont	99	389.426725207064	Yacht	73	340.381888156751	0.9710533503330936
Paar	25	8.08	1.55	22	5.36	2.80	16	8.31	1.99	4	4	204249	Familie	3031	9190.07522322468	Kind	2608	4617.02643330582	Frau	1266	1682.987186629	Start	435	1006.22120756874	Gruppe	599	860.059774617746	Schuh	251	601.717439954213	Freund	455	588.970838100674	Trennung	224	575.383559355028	Leben	633	504.834913403057	Paar	168	437.271897476124	0.9323016120390047
Bewohner	25	5.96	1.54	24	2.13	2.29	19	6.95	2.12	8	3	379468	Haus	6138	16215.609912742	Stadt	5563	14146.7098067774	Dorf	3228	12467.4192260277	Besucher	2174	6516.54716702369	Bedürfnis	1550	5091.48436326848	Planet	1363	5091.10915721087	Insel	1615	4766.82769121578	Region	1835	4666.79454344523	Stadtteil	1131	4247.77872112993	Land	2417	3982.51676487721	0.9392163578985278
Brutalität	24	1.96	3.36	28	7.82	2.06	28	5.04	2.67	10	2	27665	Gewalt	797	3835.75268786312	Härte	243	1444.39210228242	Krieg	267	877.605999605847	Polizei	205	694.699989184838	Willkür	105	601.855607616056	Regime	100	466.232855494983	Aggression	88	436.502186687935	Mord	97	382.921101462952	Hass	84	359.011282001315	Verbrechen	65	237.390697332116	0.9751735625013949
Tritt	25	3.80	2.60	29	5.24	2.80	22	7.36	2.22	5	2	53286	Schlag	3747	25028.9600660462	Leiter	408	1668.93458841558	Stoß	190	1097.19552925998	Gesicht	328	1029.16696339604	Faust	100	390.280238173365	Wurf	90	347.521892734463	Sprung	99	333.85056826541	Tritt	66	287.963847315865	Kreuz	87	250.274499523412	Pedal	43	193.923307547186	0.8589253723782742
Herz	33	7.42	1.97	20	6.10	2.25	23	8.96	1.22	4	4	1436670	Niere	13950	84570.3827274754	Kreislauf	5419	27712.974542478	Hand	11574	26886.6929546896	Mensch	15154	21961.2321584401	Stein	6701	21786.4637508278	Seele	6454	21592.0843014454	Lunge	4196	20301.8585816393	Hirn	3256	15349.604230114	Stadt	8636	14394.973157047	Kopf	5940	13646.413792871	0.9147833350034714
Magnet	28	5.43	1.37	23	2.61	2.73	10	8.20	3.12	6	3	39302	Kraft	202	481.640618146432	Hilfe	204	411.830694717278	Eisen	77	300.169014605295	Besucher	108	237.48649589833	Wirkung	80	163.597726071322	Kühlschrank	47	162.246697862133	Lautsprecher	46	151.606018243751	Anordnung	45	138.53397091774	Strom	63	133.176153463193	Motor	62	128.307433509352	0.9086691704737986
Erklärung	28	5.82	1.76	18	2.89	2.45	18	4.17	3.59	9	1	588051	Definition	4123	18921.0605056274	Begriff	5029	17036.689645156	Beschreibung	1232	3418.14808462732	Pflicht	1042	2921.79402409636	Versuch	889	1850.072656001	Entschuldigung	460	1611.94414325593	Begründung	549	1309.4779921091	Ansatz	678	1282.19393874799	Entstehung	476	1220.7483838641	Inhalt	848	1129.27807525306	0.9233364965521567
Pinsel	31	5.81	1.92	18	1.56	2.64	24	9.04	1.68	6	3	60075	Farbe	3776	19165.8833431049	Stift	652	3868.81198866191	Schwamm	235	1459.17174093873	Palette	249	1176.86894042546	Rolle	389	1032.23360283009	Papier	276	928.606282337566	Bleistift	165	918.727190789045	Feder	192	912.92326978925	Maler	135	533.277093626022	Bürste	79	434.988477288329	0.8987210666794484
Einschlag	24	3.08	1.67	19	5.79	2.86	21	6.81	2.16	9	2	24970	Flugzeug	194	837.056629431488	Blitz	82	366.129672425629	Geschoss	59	282.884673683301	Kugel	63	236.301199870071	Explosion	38	154.800529456711	Folge	82	145.454150037585	Bombe	33	142.924345900593	Einschlag	14	59.0445408468639	Holz	29	55.3534992113637	Wald	32	51.8618960960688	0.9686639396775469
Projektion	26	5.19	1.58	27	2.67	2.54	17	4.47	2.43	10	1	38884	Bild	363	676.348447329293	Wunsch	177	454.050730751881	Phantasie	94	387.915612146559	Projektion	76	385.919013594084	Sehnsucht	88	342.937306503385	Licht	145	342.850910797934	Film	186	333.884412395456	Identifikation	65	291.52526106444	Raum	149	284.026013876293	Objekt	99	259.954928108107	0.9392932418093531
Birke	30	6.73	2.13	23	1.35	1.64	27	9.59	0.75	5	3	11850	Gras	67	334.799908538276	Ulme	44	330.847552220662	Blatt	80	322.357428771999	Eiche	40	225.618679724115	Birke	30	197.930519597511	Zweig	40	192.97295499386	Stamm	43	184.28204949665	Wald	57	171.401165067005	Rinde	24	134.46481793533	Baum	41	118.321829134966	0.8545930673156936
Kosten	25	2.12	1.54	22	3.82	2.65	23	5.70	2.90	6	2	1471421	Höhe	10208	26903.8022381352	Verfahren	6763	18628.5266678737	Erstattung	3161	15565.4034760534	Nutzen	3709	12738.32585897	Aufwand	3424	9920.78089689241	Deckung	1958	7434.14318225357	Abzug	1957	6743.95371211978	Risiko	2873	5991.47605815576	Revision	1782	5986.35132253452	Senkung	1406	5548.23137833324	0.9290825173656356
Eingabe	34	4.94	1.92	27	1.26	1.79	16	4.50	2.45	7	1	146384	Datum	3299	11773.529968945	Möglichkeit	1997	5219.29650544101	Befehl	501	1929.57187992489	Name	929	1889.7567382192	Adresse	544	1721.37646516972	Text	625	1348.5112077213	Ausgabe	496	1334.18534015899	Feld	460	1153.10208148934	Zahl	491	978.824282106362	Begriff	433	953.403219079057	0.9385534230556131
Seelsorge	29	6.93	2.02	33	4.30	2.77	26	4.62	2.93	9	4	29215	Beratung	706	3412.91674386441	Diakonie	255	1590.07871030041	Predigt	147	781.936768904115	Bereich	310	732.889494051068	Psychologie	126	581.773513165923	Unterricht	153	554.58917582894	Krankenhaus	155	554.099102190686	Begleitung	114	461.36435694398	Therapie	117	381.874261820425	Aufgabe	162	380.246323735126	0.960831238725594
Fähigkeit	31	7.58	1.82	26	4.46	2.92	20	3.80	2.17	9	4	693206	Kenntnis	15869	77703.4995761991	Interesse	4545	11562.6134978338	Neigung	2393	11433.1622198171	Mensch	7586	11100.9148668241	Bereitschaft	2394	10682.9175459732	Begabung	1909	9863.40650298239	Eigenschaft	2753	8900.89899404438	Bedürfnis	2575	8195.13422442086	Beweis	2281	7771.19630720593	Kind	4971	6218.73155279057	0.8913827832674869
Stamm	20	6.30	1.98	26	1.62	2.33	22	7.59	2.99	5	3	174698	Ast	1211	6573.9428522809	Volk	1743	6335.30534655615	Baum	1120	3943.91480740978	Stamm	640	2760.85725194771	Wurzel	529	1929.50373759766	Zweig	313	1317.60165394912	Mitglied	677	1261.51276146501	Rinde	215	1101.49386574431	Nation	299	855.224202779023	Krone	206	726.545169074567	0.9341901315546373
Elektronik	14	5.14	2.11	25	3.00	2.66	17	6.18	2.88	10	1	102432	Bereich	1608	4418.28446058984	Informatik	471	2311.49786869467	Computer	625	2175.16554288563	Technik	664	2028.23235243201	Optik	365	1579.87232974492	Motor	363	1043.33221213741	Auto	445	935.347792154571	Firma	420	929.797476790842	Ahnung	258	831.876629578339	Hobby	203	708.691929810474	0.941525660750514
Figur	26	5.35	2.02	21	2.71	3.12	14	7.07	2.09	5	3	625225	Charakter	1170	2621.43100726639	Handlung	979	2446.00790775208	Film	1760	2313.8467558762	Geschichte	1799	2224.25162895306	Darstellung	780	1520.33313067872	Figur	740	1404.79388627831	Szene	783	1365.70591115664	Bewegung	853	1298.99840562039	Hintergrund	713	1070.48527765773	Form	1225	1023.3679024648	0.9443204776189864
Vertrauen	26	8.92	1.98	18	5.61	3.22	15	4.27	2.60	9	4	462065	Gott	6293	17762.1758497286	Händler	3507	14212.7369438818	Kunde	3979	10572.5327303192	Arzt	2938	8582.17202369587	Liebe	2802	7857.57491169555	Person	3163	7085.47712490939	Sicherheit	2568	6831.65983992824	Bevölkerung	1967	5706.31051757759	Glaube	1821	5648.90148677031	Mensch	4311	5613.80000126103	0.9476295167995733
Gruß	33	7.64	1.92	20	3.70	2.27	19	6.21	2.86	4	4	628773	Kuss	638	2528.13589474927	Wunsch	1069	1867.15793442929	Titel	898	1412.68591880083	Gott	1326	1382.7974880869	Hand	1066	880.353413636894	Sinn	709	559.567257893994	Herr	848	467.963579655596	Antwort	436	395.686855249179	Klammer	106	359.2929221157	Kommentar	354	342.31201172068	0.9312422674677817
